placette,date,ID_camp.x,T_type,T_value,flux,ID_camp.y,F_type
p02,2014-03-19,10,T80,8.6,1.94763457447972,10,NEE
p02,2014-03-19,10,T80,8.6,4.76150685541065,10,GPP
p03,2014-03-19,10,T80,8.4,3.34436825261273,10,ER
p03,2014-03-19,10,T80,8.4,2.22969981027186,10,NEE
p03,2014-03-19,10,T80,8.4,5.57406806288459,10,GPP
p05,2014-03-19,10,T80,8.8,0.819130788649547,10,ER
p05,2014-03-19,10,T80,8.8,0.94464220673218,10,NEE
p05,2014-03-19,10,T80,8.8,1.76377299538173,10,GPP
p06,2014-03-19,10,T80,8.9,2.09587239145527,10,ER
p06,2014-03-19,10,T80,8.9,1.12419526016382,10,NEE
p06,2014-03-19,10,T80,8.9,3.22006765161909,10,GPP
p08,2014-03-19,10,T80,9.7,2.28915762390697,10,ER
p08,2014-03-19,10,T80,9.7,0.156885966623102,10,NEE
p08,2014-03-19,10,T80,9.7,2.44604359053008,10,GPP
p09,2014-03-19,10,T80,8.8,2.02972827603996,10,ER
p09,2014-03-19,10,T80,8.8,-1.10933985151691,10,NEE
p09,2014-03-19,10,T80,8.8,0.920388424523043,10,GPP
p10,2014-03-19,10,T80,8.4,1.44708458926611,10,ER
p10,2014-03-19,10,T80,8.4,-0.0848229229709462,10,NEE
p10,2014-03-19,10,T80,8.4,1.36226166629516,10,GPP
p11,2014-03-20,10,T80,8.5,1.52886782607183,10,ER
p11,2014-03-20,10,T80,8.5,0.924674825360222,10,NEE
p11,2014-03-20,10,T80,8.5,2.45354265143205,10,GPP
p17,2014-03-20,10,T80,8.2,1.63558673088711,10,ER
p17,2014-03-20,10,T80,8.2,0.909989789852592,10,NEE
p17,2014-03-20,10,T80,8.2,2.54557652073971,10,GPP
p19,2014-03-20,10,T80,9.2,2.02134749024207,10,ER
p19,2014-03-20,10,T80,9.2,0.840526680949516,10,NEE
p19,2014-03-20,10,T80,9.2,2.86187417119158,10,GPP
p01,2014-04-15,11,T80,10.3,4.10250324559226,11,ER
p01,2014-04-15,11,T80,10.3,0.890084162311854,11,NEE
p01,2014-04-15,11,T80,10.3,4.99258740790412,11,GPP
p02,2014-04-15,11,T80,10.3,4.43703497841229,11,ER
p02,2014-04-15,11,T80,10.3,1.4415942727275,11,NEE
p02,2014-04-15,11,T80,10.3,5.87862925113979,11,GPP
p03,2014-04-15,11,T80,10.4,2.85272699108144,11,ER
p03,2014-04-15,11,T80,10.4,5.49702209447963,11,NEE
p03,2014-04-15,11,T80,10.4,8.34974908556107,11,GPP
p05,2014-04-15,11,T80,10.5,1.34952734891265,11,ER
p05,2014-04-15,11,T80,10.5,1.90568232010586,11,NEE
p05,2014-04-15,11,T80,10.5,3.25520966901851,11,GPP
p06,2014-04-15,11,T80,9.9,2.58317545464906,11,ER
p06,2014-04-15,11,T80,9.9,1.44189685832564,11,NEE
p06,2014-04-15,11,T80,9.9,4.0250723129747,11,GPP
p07,2014-04-15,11,T80,8.8,1.44282256872366,11,ER
p07,2014-04-15,11,T80,8.8,2.01504485828842,11,NEE
p07,2014-04-15,11,T80,8.8,3.45786742701207,11,GPP
p08,2014-04-15,11,T80,10,2.28521714057774,11,ER
p08,2014-04-15,11,T80,10,3.7154562760071,11,NEE
p08,2014-04-15,11,T80,10,6.00067341658483,11,GPP
p09,2014-04-15,11,T80,10,2.51209800452899,11,ER
p09,2014-04-15,11,T80,10,2.68346014961467,11,NEE
p09,2014-04-15,11,T80,10,5.19555815414366,11,GPP
p10,2014-04-15,11,T80,9.3,1.32460105990447,11,ER
p10,2014-04-15,11,T80,9.3,1.15424274024201,11,NEE
p10,2014-04-15,11,T80,9.3,2.47884380014648,11,GPP
p11,2014-04-14,11,T80,9.8,3.68178498448998,11,ER
p11,2014-04-14,11,T80,9.8,-0.990054520478441,11,NEE
p11,2014-04-14,11,T80,9.8,2.69173046401154,11,GPP
p17,2014-04-14,11,T80,9.7,2.66109988902549,11,ER
p17,2014-04-14,11,T80,9.7,1.31227527139363,11,NEE
p17,2014-04-14,11,T80,9.7,3.97337516041913,11,GPP
p01,2014-05-20,12,T80,11.2,4.99032581665467,12,ER
p01,2014-05-20,12,T80,11.2,4.51158939400637,12,NEE
p01,2014-05-20,12,T80,11.2,9.50191521066104,12,GPP
p02,2014-05-20,12,T80,11.5,5.75117430763442,12,ER
p02,2014-05-20,12,T80,11.5,2.9872285101576,12,NEE
p02,2014-05-20,12,T80,11.5,8.73840281779202,12,GPP
p03,2014-05-20,12,T80,11.5,6.35959425672012,12,ER
p03,2014-05-20,12,T80,11.5,1.69756694060819,12,NEE
p03,2014-05-20,12,T80,11.5,8.05716119732831,12,GPP
p05,2014-05-20,12,T80,11.2,2.16039360605344,12,ER
p05,2014-05-20,12,T80,11.2,3.08359537159822,12,NEE
p05,2014-05-20,12,T80,11.2,5.24398897765167,12,GPP
p06,2014-05-20,12,T80,11.1,4.43709823996142,12,ER
p06,2014-05-20,12,T80,11.1,2.93574209570825,12,NEE
p06,2014-05-20,12,T80,11.1,7.37284033566967,12,GPP
p07,2014-05-20,12,T80,10,3.41706667449679,12,ER
p07,2014-05-20,12,T80,10,2.70964261222292,12,NEE
p07,2014-05-20,12,T80,10,6.12670928671971,12,GPP
p08,2014-05-20,12,T80,10.9,4.17574614209459,12,ER
p08,2014-05-20,12,T80,10.9,5.70518421237733,12,NEE
p08,2014-05-20,12,T80,10.9,9.88093035447192,12,GPP
p09,2014-05-20,12,T80,10.8,6.40806413852173,12,ER
p09,2014-05-20,12,T80,10.8,3.16223760486874,12,NEE
p09,2014-05-20,12,T80,10.8,9.57030174339047,12,GPP
p10,2014-05-20,12,T80,10.3,2.42311813814916,12,ER
p10,2014-05-20,12,T80,10.3,1.41976316724641,12,NEE
p10,2014-05-20,12,T80,10.3,3.84288130539557,12,GPP
p01,2014-06-25,13,T80,15.1,8.19839069051642,13,ER
p01,2014-06-25,13,T80,15.1,3.83175101685502,13,NEE
p01,2014-06-25,13,T80,15.1,12.0301417073714,13,GPP
p02,2014-06-25,13,T80,14.4,11.2698431948774,13,ER
p02,2014-06-25,13,T80,14.4,3.82444022246304,13,NEE
p02,2014-06-25,13,T80,14.4,15.0942834173404,13,GPP
p03,2014-06-25,13,T80,14.4,13.2085047101302,13,ER
p03,2014-06-25,13,T80,14.4,7.97510794159669,13,NEE
p03,2014-06-25,13,T80,14.4,21.1836126517269,13,GPP
p05,2014-06-25,13,T80,14,5.00522478808702,13,ER
p05,2014-06-25,13,T80,14,2.84997059088668,13,NEE
p05,2014-06-25,13,T80,14,7.85519537897371,13,GPP
p06,2014-06-25,13,T80,13.5,9.75210862823232,13,ER
p06,2014-06-25,13,T80,13.5,5.71954342938103,13,NEE
p06,2014-06-25,13,T80,13.5,15.4716520576134,13,GPP
p07,2014-06-25,13,T80,12.2,6.37023530326312,13,ER
p07,2014-06-25,13,T80,12.2,4.28538639832581,13,NEE
p07,2014-06-25,13,T80,12.2,10.6556217015889,13,GPP
p08,2014-06-25,13,T80,12.2,8.02373971044432,13,ER
p08,2014-06-25,13,T80,12.2,7.12717471476077,13,NEE
p08,2014-06-25,13,T80,12.2,15.1509144252051,13,GPP
p09,2014-06-25,13,T80,13.3,7.53739750604793,13,ER
p09,2014-06-25,13,T80,13.3,-1.90264571358858,13,NEE
p09,2014-06-25,13,T80,13.3,5.63475179245935,13,GPP
p10,2014-06-25,13,T80,12.2,5.07300628645125,13,ER
p10,2014-06-25,13,T80,12.2,2.97299172106093,13,NEE
p10,2014-06-25,13,T80,12.2,8.04599800751218,13,GPP
p17,2014-06-26,13,T80,13.4,5.60924527839861,13,ER
p17,2014-06-26,13,T80,13.4,7.17768830803755,13,NEE
p17,2014-06-26,13,T80,13.4,12.7869335864362,13,GPP
p19,2014-06-26,13,T80,12.5,8.64857729271728,13,ER
p19,2014-06-26,13,T80,12.5,7.95580048135576,13,NEE
p19,2014-06-26,13,T80,12.5,16.604377774073,13,GPP
p01,2014-07-30,14,T80,16,7.33621253748242,14,ER
p01,2014-07-30,14,T80,16,4.30599251289377,14,NEE
p01,2014-07-30,14,T80,16,11.6422050503762,14,GPP
p02,2014-07-30,14,T80,16.7,8.29670593445298,14,ER
p02,2014-07-30,14,T80,16.7,5.71674594511845,14,NEE
p02,2014-07-30,14,T80,16.7,14.0134518795714,14,GPP
p03,2014-07-30,14,T80,15.8,9.62958970170493,14,ER
p03,2014-07-30,14,T80,15.8,8.21177082101415,14,NEE
p03,2014-07-30,14,T80,15.8,17.8413605227191,14,GPP
p05,2014-07-30,14,T80,14.8,2.96691145533647,14,ER
p05,2014-07-30,14,T80,14.8,4.49343005529876,14,NEE
p05,2014-07-30,14,T80,14.8,7.46034151063522,14,GPP
p06,2014-07-30,14,T80,14.7,7.89297812188034,14,ER
p06,2014-07-30,14,T80,14.7,3.56475738564551,14,NEE
p06,2014-07-30,14,T80,14.7,11.4577355075258,14,GPP
p07,2014-07-30,14,T80,13.8,5.24637763082239,14,ER
p07,2014-07-30,14,T80,13.8,4.56034647958777,14,NEE
p07,2014-07-30,14,T80,13.8,9.80672411041015,14,GPP
p08,2014-07-30,14,T80,13.5,6.32934841326803,14,ER
p08,2014-07-30,14,T80,13.5,8.93288709274729,14,NEE
p08,2014-07-30,14,T80,13.5,15.2622355060153,14,GPP
p09,2014-07-30,14,T80,14.1,7.2570018172555,14,ER
p09,2014-07-30,14,T80,14.1,1.41760728750158,14,NEE
p09,2014-07-30,14,T80,14.1,8.67460910475708,14,GPP
p10,2014-07-30,14,T80,13.8,3.29809326570892,14,ER
p10,2014-07-30,14,T80,13.8,6.12008903212645,14,NEE
p10,2014-07-30,14,T80,13.8,9.41818229783537,14,GPP
p11,2014-07-31,14,T80,13.8,8.3183184593547,14,ER
p11,2014-07-31,14,T80,13.8,3.07963746021413,14,NEE
p11,2014-07-31,14,T80,13.8,11.3979559195688,14,GPP
p17,2014-07-31,14,T80,14,5.75609425185166,14,ER
p17,2014-07-31,14,T80,14,5.29982533103735,14,NEE
p17,2014-07-31,14,T80,14,11.055919582889,14,GPP
p19,2014-07-31,14,T80,13.2,6.18618343681723,14,ER
p19,2014-07-31,14,T80,13.2,9.16803619747471,14,NEE
p19,2014-07-31,14,T80,13.2,15.3542196342919,14,GPP
p01,2014-08-27,15,T80,15.1,4.81077800786264,15,ER
p01,2014-08-27,15,T80,15.1,5.89581281958295,15,NEE
p01,2014-08-27,15,T80,15.1,10.7065908274456,15,GPP
p02,2014-08-27,15,T80,14.8,6.03680117174223,15,ER
p02,2014-08-27,15,T80,14.8,5.01923335385326,15,NEE
p02,2014-08-27,15,T80,14.8,11.0560345255955,15,GPP
p03,2014-08-27,15,T80,15.1,8.56236086371225,15,ER
p03,2014-08-27,15,T80,15.1,3.94112737007887,15,NEE
p03,2014-08-27,15,T80,15.1,12.5034882337911,15,GPP
p05,2014-08-27,15,T80,13.9,3.03389051548319,15,ER
p05,2014-08-27,15,T80,13.9,3.43989576620209,15,NEE
p05,2014-08-27,15,T80,13.9,6.47378628168529,15,GPP
p06,2014-08-27,15,T80,14.1,4.1143993431578,15,ER
p06,2014-08-27,15,T80,14.1,4.45804033254244,15,NEE
p06,2014-08-27,15,T80,14.1,8.57243967570025,15,GPP
p07,2014-08-27,15,T80,13.2,3.93045368654063,15,ER
p07,2014-08-27,15,T80,13.2,3.14925949606658,15,NEE
p07,2014-08-27,15,T80,13.2,7.07971318260721,15,GPP
p08,2014-08-27,15,T80,13.5,4.33477429832237,15,ER
p08,2014-08-27,15,T80,13.5,4.9718892874343,15,NEE
p08,2014-08-27,15,T80,13.5,9.30666358575668,15,GPP
p09,2014-08-27,15,T80,14.3,5.90573590990713,15,ER
p09,2014-08-27,15,T80,14.3,2.19602534573932,15,NEE
p09,2014-08-27,15,T80,14.3,8.10176125564645,15,GPP
p10,2014-08-27,15,T80,13.6,3.83633763265113,15,ER
p10,2014-08-27,15,T80,13.6,2.35669309533108,15,NEE
p10,2014-08-27,15,T80,13.6,6.19303072798221,15,GPP
p11,2014-08-28,15,T80,13.9,4.24073926571685,15,ER
p11,2014-08-28,15,T80,13.9,5.27760552901778,15,NEE
p11,2014-08-28,15,T80,13.9,9.51834479473463,15,GPP
p17,2014-08-28,15,T80,13.5,5.47170042404727,15,ER
p17,2014-08-28,15,T80,13.5,4.63392225378259,15,NEE
p17,2014-08-28,15,T80,13.5,10.1056226778299,15,GPP
p19,2014-08-28,15,T80,12.9,5.5439690662183,15,ER
p19,2014-08-28,15,T80,12.9,5.69474539661704,15,NEE
p19,2014-08-28,15,T80,12.9,11.2387144628353,15,GPP
p01,2014-09-24,16,T80,15.4,4.36270076618685,16,ER
p01,2014-09-24,16,T80,15.4,6.87185400318211,16,NEE
p01,2014-09-24,16,T80,15.4,11.234554769369,16,GPP
p02,2014-09-24,16,T80,15.3,4.94244902797112,16,ER
p02,2014-09-24,16,T80,15.3,5.30718775685927,16,NEE
p02,2014-09-24,16,T80,15.3,10.2496367848304,16,GPP
p03,2014-09-24,16,T80,14.8,4.95491208299984,16,ER
p03,2014-09-24,16,T80,14.8,6.68813845119373,16,NEE
p03,2014-09-24,16,T80,14.8,11.6430505341936,16,GPP
p05,2014-09-24,16,T80,14,1.69195837574901,16,ER
p05,2014-09-24,16,T80,14,4.33740879561368,16,NEE
p05,2014-09-24,16,T80,14,6.02936717136268,16,GPP
p06,2014-09-24,16,T80,13.9,3.16898069131558,16,ER
p06,2014-09-24,16,T80,13.9,5.08833790861092,16,NEE
p06,2014-09-24,16,T80,13.9,8.2573185999265,16,GPP
p07,2014-09-24,16,T80,13.4,2.66725665585462,16,ER
p07,2014-09-24,16,T80,13.4,2.78609142448828,16,NEE
p07,2014-09-24,16,T80,13.4,5.4533480803429,16,GPP
p08,2014-09-24,16,T80,13.2,2.93982545653582,16,ER
p08,2014-09-24,16,T80,13.2,7.10080988599191,16,NEE
p08,2014-09-24,16,T80,13.2,10.0406353425277,16,GPP
p09,2014-09-24,16,T80,14.5,4.08141560487822,16,ER
p09,2014-09-24,16,T80,14.5,5.3711067090851,16,NEE
p09,2014-09-24,16,T80,14.5,9.45252231396333,16,GPP
p10,2014-09-24,16,T80,13.4,2.40406422428718,16,ER
p10,2014-09-24,16,T80,13.4,6.02822454883888,16,NEE
p10,2014-09-24,16,T80,13.4,8.43228877312606,16,GPP
p11,2014-09-23,16,T80,13.8,4.45139552728685,16,ER
p11,2014-09-23,16,T80,13.8,3.85844654792405,16,NEE
p11,2014-09-23,16,T80,13.8,8.3098420752109,16,GPP
p01,2014-10-22,17,T80,10.6,1.10293650158152,17,ER
p01,2014-10-22,17,T80,10.6,2.70822700665699,17,NEE
p01,2014-10-22,17,T80,10.6,3.81116350823851,17,GPP
p02,2014-10-22,17,T80,12.9,3.44615672093223,17,ER
p02,2014-10-22,17,T80,12.9,1.81538843110199,17,NEE
p02,2014-10-22,17,T80,12.9,5.26154515203421,17,GPP
p03,2014-10-22,17,T80,13.1,2.21250765362241,17,ER
p03,2014-10-22,17,T80,13.1,4.24514778765887,17,NEE
p03,2014-10-22,17,T80,13.1,6.45765544128127,17,GPP
p05,2014-10-22,17,T80,12.7,1.28239214497327,17,ER
p05,2014-10-22,17,T80,12.7,1.72297929732336,17,NEE
p05,2014-10-22,17,T80,12.7,3.00537144229662,17,GPP
p06,2014-10-22,17,T80,12.9,2.0107998254652,17,ER
p06,2014-10-22,17,T80,12.9,1.81552848366058,17,NEE
p06,2014-10-22,17,T80,12.9,3.82632830912578,17,GPP
p07,2014-10-22,17,T80,12.2,3.40327022053586,17,ER
p07,2014-10-22,17,T80,12.2,2.58901813776708,17,NEE
p07,2014-10-22,17,T80,12.2,5.99228835830294,17,GPP
p08,2014-10-22,17,T80,12.6,2.63696781134459,17,ER
p08,2014-10-22,17,T80,12.6,2.08124107492872,17,NEE
p08,2014-10-22,17,T80,12.6,4.7182088862733,17,GPP
p09,2014-10-22,17,T80,13.6,3.97142684257977,17,ER
p09,2014-10-22,17,T80,13.6,3.63359761277777,17,NEE
p09,2014-10-22,17,T80,13.6,7.60502445535753,17,GPP
p10,2014-10-22,17,T80,12.2,2.83494916074584,17,ER
p10,2014-10-22,17,T80,12.2,0.0338995211640124,17,NEE
p10,2014-10-22,17,T80,12.2,2.86884868190986,17,GPP
p11,2014-10-23,17,T80,12.4,2.58498668422517,17,ER
p11,2014-10-23,17,T80,12.4,-0.977119986649177,17,NEE
p11,2014-10-23,17,T80,12.4,1.60786669757599,17,GPP
p01,2014-11-06,18,T80,13.2,1.56816143414602,18,ER
p01,2014-11-06,18,T80,13.2,2.76026186966954,18,NEE
p01,2014-11-06,18,T80,13.2,4.32842330381556,18,GPP
p02,2014-11-06,18,T80,13,2.03947148342799,18,ER
p02,2014-11-06,18,T80,13,1.54217021029077,18,NEE
p02,2014-11-06,18,T80,13,3.58164169371876,18,GPP
p03,2014-11-06,18,T80,12.8,2.3501220193849,18,ER
p03,2014-11-06,18,T80,12.8,6.66314628332144,18,NEE
p03,2014-11-06,18,T80,12.8,9.01326830270634,18,GPP
p05,2014-11-06,18,T80,12.1,1.80898959696776,18,ER
p05,2014-11-06,18,T80,12.1,-0.0939522742649158,18,NEE
p05,2014-11-06,18,T80,12.1,1.71503732270284,18,GPP
p06,2014-11-06,18,T80,12.4,2.08264368589867,18,ER
p06,2014-11-06,18,T80,12.4,2.45861822828845,18,NEE
p06,2014-11-06,18,T80,12.4,4.54126191418711,18,GPP
p07,2014-11-06,18,T80,11.5,0.982833945442175,18,ER
p07,2014-11-06,18,T80,11.5,2.52353861221709,18,NEE
p07,2014-11-06,18,T80,11.5,3.50637255765927,18,GPP
p08,2014-11-06,18,T80,12,0.868765203170473,18,ER
p08,2014-11-06,18,T80,12,3.37651812699867,18,NEE
p08,2014-11-06,18,T80,12,4.24528333016915,18,GPP
p09,2014-11-06,18,T80,12.8,2.36100720057493,18,ER
p09,2014-11-06,18,T80,12.8,0.366006769631107,18,NEE
p09,2014-11-06,18,T80,12.8,2.72701397020603,18,GPP
p10,2014-11-06,18,T80,11.5,2.69277683624984,18,ER
p10,2014-11-06,18,T80,11.5,-0.851394796889979,18,NEE
p10,2014-11-06,18,T80,11.5,1.84138203935987,18,GPP
p11,2014-11-05,18,T80,11.8,1.56193041756061,18,ER
p11,2014-11-05,18,T80,11.8,1.47043051738013,18,NEE
p11,2014-11-05,18,T80,11.8,3.03236093494074,18,GPP
p17,2014-11-05,18,T80,11.7,1.09115722784728,18,ER
p17,2014-11-05,18,T80,11.7,1.9425314065951,18,NEE
p17,2014-11-05,18,T80,11.7,3.03368863444238,18,GPP
p19,2014-11-05,18,T80,11.7,1.03379090030454,18,ER
p19,2014-11-05,18,T80,11.7,1.82425427442515,18,NEE
p19,2014-11-05,18,T80,11.7,2.85804517472969,18,GPP
p01,2014-12-09,19,T80,11.1,0.487593440573213,19,ER
p01,2014-12-09,19,T80,11.1,0.397181212913222,19,NEE
p01,2014-12-09,19,T80,11.1,0.884774653486435,19,GPP
p02,2014-12-09,19,T80,10.5,0.974027910964326,19,ER
p02,2014-12-09,19,T80,10.5,0.107579754312176,19,NEE
p02,2014-12-09,19,T80,10.5,1.0816076652765,19,GPP
p03,2014-12-09,19,T80,10.4,0.62143572273746,19,ER
p03,2014-12-09,19,T80,10.4,0.901596507782445,19,NEE
p03,2014-12-09,19,T80,10.4,1.5230322305199,19,GPP
p05,2014-12-09,19,T80,10.2,0.278241642669689,19,ER
p05,2014-12-09,19,T80,10.2,0.385068634697422,19,NEE
p05,2014-12-09,19,T80,10.2,0.663310277367111,19,GPP
p06,2014-12-09,19,T80,10.4,0.812658641092261,19,ER
p06,2014-12-09,19,T80,10.4,0.237303889524359,19,NEE
p06,2014-12-09,19,T80,10.4,1.04996253061662,19,GPP
p07,2014-12-09,19,T80,9.8,0.500033564475963,19,ER
p07,2014-12-09,19,T80,9.8,0.551411267522486,19,NEE
p07,2014-12-09,19,T80,9.8,1.05144483199845,19,GPP
p08,2014-12-09,19,T80,11.2,0.738831789957534,19,ER
p08,2014-12-09,19,T80,11.2,0.57790175422709,19,NEE
p08,2014-12-09,19,T80,11.2,1.31673354418462,19,GPP
p10,2014-12-09,19,T80,10.3,1.02281295189783,19,ER
p10,2014-12-09,19,T80,10.3,-1.04210406470929,19,NEE
p10,2014-12-09,19,T80,10.3,-0.019291112811463,19,GPP
p11,2014-12-10,19,T80,10.3,1.02259213583374,19,ER
p11,2014-12-10,19,T80,10.3,-0.213124476412475,19,NEE
p11,2014-12-10,19,T80,10.3,0.809467659421264,19,GPP
p17,2014-12-10,19,T80,9.9,0.9978237515584,19,ER
p17,2014-12-10,19,T80,9.9,-0.356400107495456,19,NEE
p17,2014-12-10,19,T80,9.9,0.641423644062944,19,GPP
p19,2014-12-10,19,T80,10.4,0.890899199009513,19,ER
p19,2014-12-10,19,T80,10.4,-0.0670491229621498,19,NEE
p19,2014-12-10,19,T80,10.4,0.823850076047364,19,GPP
p01,2015-02-19,20,T80,7.6,0.652078741968955,20,ER
p01,2015-02-19,20,T80,7.6,-0.0596409157128473,20,NEE
p01,2015-02-19,20,T80,7.6,0.592437826256108,20,GPP
p02,2015-02-19,20,T80,6.9,0.630440507695884,20,ER
p02,2015-02-19,20,T80,6.9,0.111105744364677,20,NEE
p02,2015-02-19,20,T80,6.9,0.741546252060561,20,GPP
p03,2015-02-19,20,T80,7,0.519575812663232,20,ER
p03,2015-02-19,20,T80,7,0.843119857147415,20,NEE
p03,2015-02-19,20,T80,7,1.36269566981065,20,GPP
p05,2015-02-19,20,T80,7.5,0.332944449195854,20,ER
p05,2015-02-19,20,T80,7.5,0.0913966615764584,20,NEE
p05,2015-02-19,20,T80,7.5,0.424341110772312,20,GPP
p06,2015-02-19,20,T80,7.7,0.723851023309735,20,ER
p06,2015-02-19,20,T80,7.7,0.0417766586462945,20,NEE
p06,2015-02-19,20,T80,7.7,0.76562768195603,20,GPP
p07,2015-02-19,20,T80,6.9,0.415335974780872,20,ER
p07,2015-02-19,20,T80,6.9,0.683120486839566,20,NEE
p07,2015-02-19,20,T80,6.9,1.09845646162044,20,GPP
p08,2015-02-19,20,T80,9.5,0.751305419160101,20,ER
p08,2015-02-19,20,T80,9.5,0.45613805614572,20,NEE
p08,2015-02-19,20,T80,9.5,1.20744347530582,20,GPP
p09,2015-02-19,20,T80,8.2,0.816076575159879,20,ER
p09,2015-02-19,20,T80,8.2,-0.476360798823308,20,NEE
p09,2015-02-19,20,T80,8.2,0.33971577633657,20,GPP
p10,2015-02-19,20,T80,7.2,1.13929473196146,20,ER
p10,2015-02-19,20,T80,7.2,-0.560976310199738,20,NEE
p10,2015-02-19,20,T80,7.2,0.578318421761723,20,GPP
p11,2015-02-18,20,T80,6.9,0.82026393717557,20,ER
p11,2015-02-18,20,T80,6.9,-0.178008509924049,20,NEE
p11,2015-02-18,20,T80,6.9,0.642255427251521,20,GPP
p17,2015-02-18,20,T80,7.5,0.722376179206017,20,ER
p17,2015-02-18,20,T80,7.5,0.200206090713527,20,NEE
p17,2015-02-18,20,T80,7.5,0.922582269919544,20,GPP
p19,2015-02-18,20,T80,7.8,0.779763235170785,20,ER
p19,2015-02-18,20,T80,7.8,0.0728629994920966,20,NEE
p19,2015-02-18,20,T80,7.8,0.852626234662881,20,GPP
p11,2013-04-19,2,T90,8.5,1.73636801772467,2,ER
p11,2013-04-19,2,T90,8.5,-0.997460127653845,2,NEE
p11,2013-04-19,2,T90,8.5,0.738907890070822,2,GPP
p02,2013-05-15,3,T90,10,3.78072033905078,3,ER
p02,2013-05-15,3,T90,10,1.87633925379948,3,NEE
p02,2013-05-15,3,T90,10,5.65705959285026,3,GPP
p03,2013-05-15,3,T90,10,4.29502294401389,3,ER
p03,2013-05-15,3,T90,10,1.52388723233376,3,NEE
p03,2013-05-15,3,T90,10,5.81891017634766,3,GPP
p06,2013-05-15,3,T90,9.4,2.66695834343596,3,ER
p06,2013-05-15,3,T90,9.4,3.31381476062291,3,NEE
p06,2013-05-15,3,T90,9.4,5.98077310405887,3,GPP
p08,2013-05-15,3,T90,9.8,3.79352517060518,3,ER
p08,2013-05-15,3,T90,9.8,1.76454236552836,3,NEE
p08,2013-05-15,3,T90,9.8,5.55806753613354,3,GPP
p11,2013-05-14,3,T90,9.3,2.01878120540836,3,ER
p11,2013-05-14,3,T90,9.3,0.898508663049789,3,NEE
p11,2013-05-14,3,T90,9.3,2.91728986845815,3,GPP
p01,2013-06-11,4,T90,10,4.20340457269612,4,ER
p01,2013-06-11,4,T90,10,2.14313929159768,4,NEE
p01,2013-06-11,4,T90,10,6.34654386429379,4,GPP
p02,2013-06-11,4,T90,11.7,5.6245898092903,4,ER
p02,2013-06-11,4,T90,11.7,4.5512270173463,4,NEE
p02,2013-06-11,4,T90,11.7,10.1758168266366,4,GPP
p05,2013-06-11,4,T90,10.5,1.59176288041191,4,ER
p05,2013-06-11,4,T90,10.5,2.6402935352272,4,NEE
p05,2013-06-11,4,T90,10.5,4.23205641563911,4,GPP
p08,2013-06-11,4,T90,10.3,5.06608259250777,4,ER
p08,2013-06-11,4,T90,10.3,0.88812050303144,4,NEE
p08,2013-06-11,4,T90,10.3,5.95420309553921,4,GPP
p01,2013-07-05,5,T90,11.3,5.79067613330928,5,ER
p01,2013-07-05,5,T90,11.3,3.54916244543706,5,NEE
p01,2013-07-05,5,T90,11.3,9.33983857874633,5,GPP
p02,2013-07-05,5,T90,12.7,7.07054134794947,5,ER
p02,2013-07-05,5,T90,12.7,2.56486146368979,5,NEE
p02,2013-07-05,5,T90,12.7,9.63540281163926,5,GPP
p03,2013-07-05,5,T90,13.2,8.68611636790806,5,ER
p03,2013-07-05,5,T90,13.2,4.62550541346489,5,NEE
p03,2013-07-05,5,T90,13.2,13.311621781373,5,GPP
p05,2013-07-05,5,T90,11.3,2.18480874145702,5,ER
p05,2013-07-05,5,T90,11.3,5.03641864228616,5,NEE
p05,2013-07-05,5,T90,11.3,7.22122738374318,5,GPP
p06,2013-07-05,5,T90,11.3,6.75330648430462,5,ER
p06,2013-07-05,5,T90,11.3,3.95831144551521,5,NEE
p06,2013-07-05,5,T90,11.3,10.7116179298198,5,GPP
p08,2013-07-05,5,T90,11,7.98407328017813,5,ER
p08,2013-07-05,5,T90,11,6.44314158816907,5,NEE
p08,2013-07-05,5,T90,11,14.4272148683472,5,GPP
p09,2013-07-05,5,T90,11.4,7.57223498446884,5,ER
p09,2013-07-05,5,T90,11.4,2.83718795348493,5,NEE
p09,2013-07-05,5,T90,11.4,10.4094229379538,5,GPP
p11,2013-07-04,5,T90,11.5,4.26188972324564,5,ER
p11,2013-07-04,5,T90,11.5,3.82854386027933,5,NEE
p11,2013-07-04,5,T90,11.5,8.09043358352496,5,GPP
p02,2013-07-24,6,T90,13.7,11.0110351318646,6,ER
p02,2013-07-24,6,T90,13.7,1.63741858604996,6,NEE
p02,2013-07-24,6,T90,13.7,12.6484537179145,6,GPP
p03,2013-07-24,6,T90,14,18.8604415903109,6,ER
p03,2013-07-24,6,T90,14,6.59119488662252,6,NEE
p03,2013-07-24,6,T90,14,25.4516364769334,6,GPP
p06,2013-07-24,6,T90,12.2,6.19205584753268,6,ER
p06,2013-07-24,6,T90,12.2,0.851598174486247,6,NEE
p06,2013-07-24,6,T90,12.2,7.04365402201893,6,GPP
p11,2013-07-25,6,T90,12.3,7.78914864410864,6,ER
p11,2013-07-25,6,T90,12.3,4.36264427280546,6,NEE
p11,2013-07-25,6,T90,12.3,12.1517929169141,6,GPP
p01,2013-08-29,7,T90,13.8,4.99543565429891,7,ER
p01,2013-08-29,7,T90,13.8,8.36553980572216,7,NEE
p01,2013-08-29,7,T90,13.8,13.3609754600211,7,GPP
p02,2013-08-29,7,T90,14.8,5.86180611761716,7,ER
